"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)","152","(H)"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1,888","16.0"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","423","0.3"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","4","(H)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (LESS THAN 1,000 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (1,000,000 OR MORE $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (100,000 TO 249,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (250,000 TO 499,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (5,000 TO 9,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (50,000 TO 99,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (500,000 TO 999,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (LESS THAN 1,000 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","378","0.4"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1114)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","44","(H)"
"CENSUS","2017","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","526","9.9"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1.0 TO 14.9 ACRES)","23","35.9"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","1,024","(H)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","124","64.7"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (25.0 TO 49.9 ACRES)","244","39.9"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","2,244","0.8"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (50.0 TO 99.9 ACRES)","520","69.0"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","1,481","69.5"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","2,356","4.6"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","295","72.9"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","2,725","2.4"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","181","(H)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","1,028","(H)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","2,725","2.4"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (100,000 TO 249,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (2,500 TO 4,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","166","(H)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","1,028","(H)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (5,000 TO 9,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (50,000 TO 99,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (500,000 TO 999,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","2,937","38.7"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11192)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4,179","27.1"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (1.0 TO 14.9 ACRES)","711","66.0"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (100 TO 249 ACRES)","9,006","46.8"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (15.0 TO 24.9 ACRES)","1,024","75.3"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (25.0 TO 49.9 ACRES)","3,132","28.4"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (250 TO 499 ACRES)","1,238","0.6"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (50.0 TO 99.9 ACRES)","4,700","8.1"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA HARVESTED","AREA HARVESTED: (500 TO 999 ACRES)","3,041","1.9"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","4,623","58.0"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","186","(H)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","569","(H)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","436","5.1"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","1,150","(H)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","8,734","6.7"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","511","27.6"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","2,686","19.2"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","141","10.7"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","3,500","9.4"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","316","27.2"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (1,000 TO 2,499 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (1,000,000 OR MORE $)","7,911","7.5"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)","455","63.6"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)","4,473","23.0"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (2,500 TO 4,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (25,000 TO 49,999 $)","1,201","62.8"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (250,000 TO 499,999 $)","1,595","11.9"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (5,000 TO 9,999 $)","143","28.3"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (50,000 TO 99,999 $)","2,076","(H)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)","4,836","52.8"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (1,000 TO 2,499 $)","57","2.0"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (1,000,000 OR MORE $)","7,732","7.7"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (10,000 TO 24,999 $)","564","51.6"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (100,000 TO 249,999 $)","4,364","23.8"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (2,500 TO 4,999 $)","131","(H)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (25,000 TO 49,999 $)","1,314","57.1"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (250,000 TO 499,999 $)","2,107","8.7"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (5,000 TO 9,999 $)","164","24.6"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (50,000 TO 99,999 $)","1,916","(H)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","FARM SALES","FARM SALES: (500,000 TO 999,999 $)","4,503","56.7"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1111)","18,611","25.9"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1112)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1113)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1119)","508","73.7"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11192)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11193 & 11194 & 11199)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112111)","1,772","44.2"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (112112)","91","21.8"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (11212)","578","28.0"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1122)","344","14.6"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1123)","264","39.8"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1124)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","NAICS CLASSIFICATION","NAICS CLASSIFICATION: (1125 & 1129)","620","51.9"
"CENSUS","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","22,852","22.6"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (10,000 TO 24,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (100,000 TO 249,999 $)"," (D)","(D)"
"CENSUS","2017","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - ACRES HARVESTED","ECONOMIC CLASS","ECONOMIC CLASS: (500,000 TO 999,999 $)"," (D)","(D)"
